EmpID,FirstName,LastName,StartDate,ExitDate,Title,Supervisor,ADEmail,BusinessUnit,EmployeeStatus,EmployeeType,PayZone,EmployeeClassificationType,TerminationType,DepartmentType,Division,DOB,State,JobFunctionDescription,GenderCode,LocationCode,RaceDesc,MaritalDesc,Performance Score,Current Employee Rating
2530,Hana,Lucero,20/10/2022,07/07/2023,Software Engineer,Mr. John Long,hana.lucero@bilearner.com,PL,Active,Part-Time,Zone C,Temporary,Retirement,Software Engineering,Yard (Material Handling),11/04/1980,MA,Attendant,Male,75065,White,Divorced,Fully Meets,2
2531,Luciana,Gill,24/07/2023,29/07/2023,Software Engineer,Mary Thomas,luciana.gill@bilearner.com,BPC,Active,Part-Time,Zone B,Full-Time,Voluntary,Software Engineering,Executive,21/05/1951,MA,Manager,Male,10274,Black,Widowed,Fully Meets,2
2532,Demetrius,Cooley,18/07/2020,,IT Manager - DB,Lisa Holloway DDS,demetrius.cooley@bilearner.com,NEL,Active,Contract,Zone A,Part-Time,Unk,IT/IS,General - Con,04/09/1972,MA,Technician,Male,85461,Other,Widowed,Fully Meets,4
2533,Chandler,Reynolds,05/05/2021,,IT Manager - DB,Lauren Baker,chandler.reynolds@bilearner.com,PL,Active,Full-Time,Zone A,Temporary,Unk,IT/IS,Field Operations,13/06/1966,MA,Technician,Male,53235,White,Divorced,Fully Meets,1
2534,Iyana,Benjamin,15/04/2019,23/05/2021,IT Director,Scott Moore,iyana.benjamin@bilearner.com,BPC,Active,Part-Time,Zone B,Temporary,Retirement,IT/IS,Project Management - Con,05/07/1960,MA,Coordinator,Male,96561,Other,Divorced,Fully Meets,1
2535,Antoine,Haney,24/08/2020,02/05/2023,Director of Sales,David Roberts,antoine.haney@bilearner.com,CCDR,Active,Contract,Zone B,Part-Time,Resignation,Sales,Field Operations,22/09/1978,MA,Engineer,Male,6563,Other,Single,Fully Meets,2
2536,Alfred,Rivas,31/12/2022,,Director of Operations,Randy Thomas,alfred.rivas@bilearner.com,SVG,Active,Contract,Zone C,Temporary,Unk,Sales,Field Operations,03/02/1951,MA,Driller,Male,67353,Hispanic,Married,Fully Meets,2
2537,Darien,Sawyer,18/09/2022,07/06/2023,BI Developer,James Bradley,darien.sawyer@bilearner.com,PL,Active,Full-Time,Zone A,Full-Time,Involuntary,IT/IS,Field Operations,24/07/1951,MA,Tower Hand,Female,73238,White,Single,Fully Meets,2
2538,Isaias,Pineda,14/09/2019,,BI Developer,Ebony Shepard,isaias.pineda@bilearner.com,BPC,Active,Full-Time,Zone C,Part-Time,Unk,IT/IS,Wireline Construction,19/02/1986,MA,Groundman,Female,95322,Hispanic,Single,Fully Meets,5
2539,Casey,Bradford,19/03/2019,,BI Developer,Michael Johnson,casey.bradford@bilearner.com,CCDR,Active,Part-Time,Zone B,Temporary,Unk,IT/IS,Wireline Construction,04/10/1953,MA,Foreman,Male,17448,Black,Married,Fully Meets,2
2540,London,Bautista,18/10/2022,10/01/2023,Software Engineering Manager,Caroline Brooks,london.bautista@bilearner.com,CCDR,Active,Contract,Zone B,Part-Time,Resignation,Software Engineering,Finance & Accounting,26/08/1994,MA,Svp,Female,61856,Black,Divorced,Fully Meets,4
2541,Kayleigh,Davenport,31/07/2022,,Software Engineer,Pamela Stone,kayleigh.davenport@bilearner.com,EW,Active,Full-Time,Zone B,Temporary,Unk,Software Engineering,Engineers,09/01/1973,MA,Engineer,Female,60675,Other,Married,Fully Meets,1
2542,Koen,Flores,06/03/2023,,Software Engineer,Amanda Nguyen,koen.flores@bilearner.com,MSC,Active,Part-Time,Zone A,Part-Time,Unk,Software Engineering,Engineers,01/09/1959,MA,Engineer,Male,55449,Black,Single,Fully Meets,4
2543,Ernest,Finley,30/01/2019,22/03/2021,Software Engineer,Kenneth Berry,ernest.finley@bilearner.com,NEL,Voluntarily Terminated,Full-Time,Zone A,Full-Time,Resignation,Software Engineering,General - Con,25/12/1991,MA,Operator,Male,59271,White,Divorced,Fully Meets,2
2544,Wade,Hernandez,22/05/2023,12/07/2023,IT Manager - DB,Julie Howard,wade.hernandez@bilearner.com,SVG,Active,Full-Time,Zone C,Temporary,Voluntary,IT/IS,Splicing,14/04/1946,MA,Laborer,Male,59420,White,Married,Fully Meets,1
2545,Odin,Key,22/12/2018,,IT Manager - DB,Michael Whitehead,odin.key@bilearner.com,PYZ,Active,Contract,Zone B,Full-Time,Unk,IT/IS,Project Management - Con,08/10/1951,MA,Coordinator,Male,57785,Hispanic,Widowed,Fully Meets,4
2546,Deven,Huff,08/11/2022,,IT Director,Martin Obrien,deven.huff@bilearner.com,PL,Active,Part-Time,Zone A,Part-Time,Unk,IT/IS,Finance & Accounting,14/02/1990,MA,Clerk,Male,26419,Other,Married,Fully Meets,4
2547,Kenna,Simon,03/07/2021,,Director of Sales,Katherine Morgan,kenna.simon@bilearner.com,NEL,Active,Full-Time,Zone A,Temporary,Unk,Sales,General - Con,15/07/1970,MA,Laborer,Male,31784,Hispanic,Widowed,Fully Meets,4
2548,Luz,Garza,14/11/2018,08/07/2021,BI Developer,Brittany Johnson,luz.garza@bilearner.com,PYZ,Active,Contract,Zone A,Temporary,Resignation,IT/IS,General - Sga,16/02/1954,MA,Manager,Female,70770,Other,Divorced,Fully Meets,1
2549,Tristan,Reed,18/09/2021,,BI Developer,Robert Wilkerson,tristan.reed@bilearner.com,PL,Active,Contract,Zone A,Part-Time,Unk,IT/IS,Field Operations,04/07/1963,MA,Project Manager,Female,51516,White,Divorced,Fully Meets,5
2550,Beckett,Beck,19/11/2020,03/11/2021,Software Engineering Manager,Mark Cole,beckett.beck@bilearner.com,WBL,Active,Contract,Zone A,Part-Time,Involuntary,Software Engineering,General - Con,25/04/1952,MA,Flagger,Female,69865,White,Widowed,Fully Meets,5
2551,Coby,Giles,04/05/2023,02/07/2023,Software Engineer,Edwin Chen,coby.giles@bilearner.com,NEL,Active,Full-Time,Zone B,Temporary,Voluntary,Software Engineering,General - Con,12/05/1988,MA,Manager,Female,49964,Other,Widowed,Fully Meets,1
2552,Jalen,Jennings,21/01/2023,,Software Engineer,Nathan Vazquez,jalen.jennings@bilearner.com,PL,Active,Full-Time,Zone B,Temporary,Unk,Software Engineering,Project Management - Con,03/11/1954,MA,Foreman,Male,72168,White,Single,Fully Meets,5
2553,Ralph,Barrera,19/08/2022,18/01/2023,IT Manager - DB,William Brown,ralph.barrera@bilearner.com,NEL,Active,Contract,Zone B,Part-Time,Resignation,IT/IS,Aerial,09/10/1973,MA,Laborer,Male,87974,Other,Divorced,Fully Meets,2
2554,Shania,Caldwell,18/07/2022,09/05/2023,IT Manager - DB,Dylan Brown,shania.caldwell@bilearner.com,PL,Active,Part-Time,Zone A,Full-Time,Voluntary,IT/IS,General - Eng,03/10/1991,MA,Engineer,Male,2505,Hispanic,Widowed,Fully Meets,1
2555,Colby,Horne,14/08/2019,13/05/2021,IT Director,Victoria Munoz,colby.horne@bilearner.com,BPC,Active,Full-Time,Zone A,Temporary,Resignation,IT/IS,Wireless,26/10/1956,MA,Foreman,Male,6633,Other,Widowed,Fully Meets,2
2556,Kaiden,Cunningham,10/12/2020,30/05/2022,Director of Sales,John Smith,kaiden.cunningham@bilearner.com,CCDR,Active,Part-Time,Zone A,Full-Time,Voluntary,Sales,Project Management - Eng,25/04/1996,MA,Manager,Male,73638,White,Married,Fully Meets,2
2557,Davion,Vasquez,20/09/2019,,BI Developer,Jo Ruiz,davion.vasquez@bilearner.com,MSC,Active,Full-Time,Zone B,Temporary,Unk,IT/IS,Engineers,17/06/1964,MA,Engineer,Female,96051,Black,Married,Fully Meets,2
2558,Maeve,Gordon,19/11/2021,27/12/2021,Software Engineering Manager,Ernest Jones,maeve.gordon@bilearner.com,WBL,Active,Full-Time,Zone B,Full-Time,Involuntary,Software Engineering,Field Operations,25/11/1965,MA,Operator,Female,87152,Asian,Widowed,Fully Meets,4
2559,Monserrat,Ferguson,29/04/2022,,Software Engineer,James Gibson,monserrat.ferguson@bilearner.com,NEL,Active,Part-Time,Zone B,Full-Time,Unk,Software Engineering,Field Operations,23/11/1957,MA,Technician,Male,79836,White,Widowed,Fully Meets,1
2560,Nathan,Schmitt,30/06/2021,28/07/2021,IT Manager - Infra,Sarah Campbell,nathan.schmitt@bilearner.com,WBL,Active,Part-Time,Zone A,Part-Time,Voluntary,IT/IS,Field Operations,05/01/1977,MA,Vp,Male,43352,Black,Widowed,Fully Meets,4
2561,Ashly,Mullen,15/07/2021,,IT Manager - DB,Melody Walker,ashly.mullen@bilearner.com,NEL,Active,Contract,Zone B,Temporary,Unk,IT/IS,General - Con,11/06/1956,MA,Laborer,Male,33873,Hispanic,Married,Fully Meets,2
2562,Angelique,Cochran,12/04/2021,06/03/2023,IT Manager - DB,Benjamin Mcdonald,angelique.cochran@bilearner.com,PL,Active,Contract,Zone B,Full-Time,Retirement,IT/IS,Field Operations,18/11/1967,MA,Technician,Male,83544,Other,Married,Fully Meets,4
2563,Kenny,Rojas,08/12/2020,,IT Director,Sean Gonzalez,kenny.rojas@bilearner.com,BPC,Active,Contract,Zone B,Temporary,Unk,IT/IS,Fielders,17/11/1953,MA,Engineer,Male,73171,Other,Widowed,Fully Meets,2
2564,Deandre,Oneal,31/10/2019,01/03/2020,Director of Sales,Brian Mueller,deandre.oneal@bilearner.com,CCDR,Active,Contract,Zone B,Full-Time,Voluntary,Sales,General - Con,11/07/1995,MA,Flagger,Male,36351,Hispanic,Married,Fully Meets,1
2565,Adison,Huerta,22/01/2020,,BI Developer,Jeffrey Duran,adison.huerta@bilearner.com,PL,Active,Contract,Zone C,Temporary,Unk,IT/IS,Field Operations,14/11/1985,MA,Technician,Female,93447,White,Married,Fully Meets,2
2566,Elisabeth,Bradley,20/09/2022,,Software Engineering Manager,Erica Lawrence,elisabeth.bradley@bilearner.com,CCDR,Active,Full-Time,Zone B,Full-Time,Unk,Software Engineering,General - Con,30/09/1966,MA,Coordinator,Male,69590,Other,Married,Fully Meets,2
2567,Sylvia,Price,22/12/2022,26/07/2023,IT Manager - Infra,Christy Cunningham,sylvia.price@bilearner.com,CCDR,Active,Full-Time,Zone B,Part-Time,Voluntary,IT/IS,Field Operations,15/10/1959,MA,Foreman,Male,51819,Black,Widowed,Fully Meets,5
2568,Eden,Choi,12/03/2019,,IT Manager - DB,Mr. David Booth,eden.choi@bilearner.com,EW,Active,Full-Time,Zone C,Full-Time,Unk,IT/IS,Aerial,27/04/1990,MA,Lineman,Male,40294,Asian,Widowed,Fully Meets,4
2569,Emerson,Grimes,07/10/2021,31/12/2021,IT Manager - DB,Mrs. Debra Flynn,emerson.grimes@bilearner.com,MSC,Active,Full-Time,Zone C,Temporary,Retirement,IT/IS,General - Con,28/03/1995,MA,Laborer,Male,53854,Black,Single,Fully Meets,2
2570,Ayden,Wu,16/06/2019,21/05/2023,IT Director,Tamara Adkins,ayden.wu@bilearner.com,NEL,Active,Contract,Zone A,Full-Time,Voluntary,IT/IS,Field Operations,18/11/1991,MA,Laborer,Male,60717,Black,Single,Fully Meets,4
2571,Hayley,Keller,17/03/2021,08/09/2022,BI Director,Megan Hart,hayley.keller@bilearner.com,SVG,Active,Part-Time,Zone A,Full-Time,Retirement,IT/IS,Field Operations,11/02/1989,MA,Technician,Female,30960,Asian,Divorced,Fully Meets,2
2572,Alannah,Rivas,07/08/2022,26/04/2023,BI Developer,Stacy Lopez,alannah.rivas@bilearner.com,PYZ,Active,Contract,Zone A,Temporary,Resignation,IT/IS,Engineers,20/05/1994,MA,Technician,Male,81338,Asian,Widowed,Fully Meets,4
2573,Jessica,Bunbury,17/01/2020,28/02/2023,Area Sales Manager,Keith Adams,jessica.bunbury@bilearner.com,NEL,Voluntarily Terminated,Contract,Zone A,Temporary,Voluntary,Sales,Field Operations,02/01/1987,VA,Laborer,Female,21851,Black,Divorced,Fully Meets,4
2574,Giovanni,Leruth,11/06/2022,20/02/2023,Area Sales Manager,Travis Davenport,giovanni.leruth@bilearner.com,EW,Active,Full-Time,Zone C,Full-Time,Involuntary,Sales,Billable Consultants,18/11/1971,UT,Engineer,Male,84111,Hispanic,Widowed,Fully Meets,2
2575,Ricardo,Gonzales,03/03/2021,30/01/2023,Area Sales Manager,Patricia Norris,ricardo.gonzales@bilearner.com,PYZ,Active,Contract,Zone C,Temporary,Retirement,Sales,Splicing,21/06/1951,ID,Splicer,Male,83706,Other,Widowed,Fully Meets,4
2576,Caitrin,Strong,16/04/2020,15/03/2021,Area Sales Manager,Patrick Patterson,caitrin.strong@bilearner.com,CCDR,Active,Contract,Zone B,Part-Time,Resignation,Sales,General - Sga,27/12/1969,MT,Supervisor,Female,59102,Asian,Widowed,Fully Meets,1
2577,Jenna,Dietrich,22/09/2022,28/01/2023,Area Sales Manager,Mrs. Stephanie Forbes,jenna.dietrich@bilearner.com,PYZ,Active,Full-Time,Zone A,Temporary,Voluntary,Sales,Wireline Construction,28/07/1963,WA,Lineman,Female,98052,Other,Married,Fully Meets,2
2578,Michelle,Carter,30/05/2023,,Area Sales Manager,Jon Estes,michelle.carter@bilearner.com,MSC,Active,Part-Time,Zone A,Full-Time,Unk,Sales,Shop (Fleet),28/01/1996,VT,Assistant,Female,5664,Black,Single,Fully Meets,5
2579,Jackie,Valentin,14/01/2021,,Area Sales Manager,Julia Moss,jackie.valentin@bilearner.com,MSC,Active,Full-Time,Zone C,Full-Time,Unk,Sales,General - Eng,29/06/1977,AZ,Administrative,Female,85006,White,Married,Fully Meets,2
2580,Alfred,Digitale,29/04/2020,20/10/2021,Area Sales Manager,Nathan Kelly,alfred.digitale@bilearner.com,BPC,Active,Full-Time,Zone A,Part-Time,Resignation,Sales,Finance & Accounting,07/04/1954,NH,Administration,Male,3062,White,Single,Fully Meets,2
2581,Howard,Mullaney,07/07/2021,,Area Sales Manager,Nina Scott,howard.mullaney@bilearner.com,MSC,Active,Full-Time,Zone A,Full-Time,Unk,Sales,Field Operations,12/11/1970,AL,Laborer,Male,36006,Other,Divorced,Fully Meets,1
2582,Whitney,Gill,28/07/2020,,Area Sales Manager,John Hunter,whitney.gill@bilearner.com,MSC,Active,Part-Time,Zone C,Temporary,Unk,Sales,Wireline Construction,31/08/1992,OH,Laborer,Female,43050,Hispanic,Single,Fully Meets,1
2583,Gerry,Friedman,16/09/2020,,Area Sales Manager,Raymond Fields,gerry.friedman@bilearner.com,PYZ,Active,Contract,Zone B,Temporary,Unk,Sales,Engineers,29/02/1996,NY,Project Manager,Male,10171,Black,Married,Fully Meets,5
2584,Noah,Villanueva,23/04/2023,,Area Sales Manager,Samuel Reyes,noah.villanueva@bilearner.com,TNS,Active,Part-Time,Zone C,Part-Time,Unk,Sales,Engineers,27/09/1956,ME,Engineer,Male,4063,White,Single,Fully Meets,4
2585,Mike,Guilianno,04/06/2021,,Area Sales Manager,Martha Stone,mike.guilianno@bilearner.com,PYZ,Active,Contract,Zone A,Temporary,Unk,Sales,General - Con,21/05/2001,TN,Laborer,Male,37129,Asian,Divorced,Fully Meets,2
2586,Travis,Ozark,15/04/2020,,Area Sales Manager,Joshua Campbell,travis.ozark@bilearner.com,CCDR,Active,Full-Time,Zone B,Temporary,Unk,Sales,Field Operations,25/04/1980,NC,Laborer,Male,27229,Asian,Divorced,Fully Meets,4
2587,Rylee,Frye,04/09/2019,13/04/2020,Area Sales Manager,Ashley Phillips,rylee.frye@bilearner.com,NEL,Active,Full-Time,Zone A,Part-Time,Involuntary,Sales,Field Operations,31/07/2000,MA,Technician,Male,69470,Other,Widowed,Fully Meets,5
2588,Callum,Ford,18/08/2020,,Area Sales Manager,Joshua Mccoy,callum.ford@bilearner.com,PL,Active,Full-Time,Zone C,Full-Time,Unk,Sales,Field Operations,24/07/1988,MA,Laborer,Male,90985,Other,Single,Fully Meets,5
2589,Jabari,Frank,05/12/2020,,Area Sales Manager,Timothy Brown,jabari.frank@bilearner.com,BPC,Active,Contract,Zone A,Temporary,Unk,Sales,Fielders,26/12/1950,AZ,Engineer,Male,62646,Asian,Single,Fully Meets,5
2590,Stephanie,Wilkinson,13/01/2023,12/02/2023,Area Sales Manager,Nancy Mccarthy,stephanie.wilkinson@bilearner.com,CCDR,Active,Part-Time,Zone A,Full-Time,Retirement,Sales,Engineers,07/02/1998,AZ,Engineer,Male,47626,Asian,Married,Fully Meets,5
2591,Cruz,Arellano,17/09/2019,,Area Sales Manager,Patricia Martinez,cruz.arellano@bilearner.com,SVG,Active,Full-Time,Zone B,Full-Time,Unk,Sales,General - Con,08/08/1993,AZ,Laborer,Male,19215,Asian,Single,Fully Meets,4
2592,Rubi,Shields,15/10/2020,,Area Sales Manager,Martin Shelton,rubi.shields@bilearner.com,EW,Active,Contract,Zone B,Part-Time,Unk,Sales,Field Operations,12/06/1949,TN,Splicer,Male,80307,Asian,Single,Fully Meets,2
2593,Sage,Booker,01/12/2018,23/06/2021,Area Sales Manager,Kimberly Lee,sage.booker@bilearner.com,MSC,Active,Contract,Zone A,Temporary,Voluntary,Sales,General - Con,08/02/1972,TN,Laborer,Male,64576,Other,Widowed,Fully Meets,1
2594,Aileen,Wright,24/07/2023,,Area Sales Manager,Nathan Silva,aileen.wright@bilearner.com,TNS,Active,Part-Time,Zone C,Temporary,Unk,Sales,Fielders,27/03/1956,TN,Engineer,Male,1126,Other,Divorced,Fully Meets,1
2595,Karly,Ho,08/10/2019,,Area Sales Manager,Julie Young,karly.ho@bilearner.com,PYZ,Active,Part-Time,Zone A,Full-Time,Unk,Sales,Aerial,25/03/1998,TN,Administrator,Male,68371,Asian,Divorced,Fully Meets,4
2596,Thaddeus,Lutz,16/10/2021,04/05/2022,Area Sales Manager,Katelyn Kramer,thaddeus.lutz@bilearner.com,WBL,Active,Contract,Zone A,Full-Time,Voluntary,Sales,Corp Operations,20/05/1977,ID,Administrative,Male,68985,Black,Divorced,Fully Meets,2
2597,Layla,Kane,03/04/2020,,Area Sales Manager,Mrs. Deanna Cooper,layla.kane@bilearner.com,NEL,Active,Contract,Zone A,Full-Time,Unk,Sales,Field Operations,25/09/1944,ID,Technician,Male,92704,Asian,Divorced,Fully Meets,2
2598,Yesenia,Payne,08/01/2020,,Area Sales Manager,Brian Scott,yesenia.payne@bilearner.com,PL,Active,Part-Time,Zone A,Temporary,Unk,Sales,General - Con,05/09/1964,ID,Splicer,Male,8573,Asian,Divorced,Fully Meets,4
2599,Jase,Waters,27/03/2022,14/06/2023,Administrative Assistant,Michaela Jones,jase.waters@bilearner.com,BPC,Active,Contract,Zone A,Temporary,Voluntary,Sales,Yard (Material Handling),11/07/1942,ID,Runner,Female,40513,Black,Widowed,Fully Meets,2
2600,Thomas,Sloan,18/09/2018,,Administrative Assistant,Kelsey Dunn,thomas.sloan@bilearner.com,CCDR,Active,Full-Time,Zone C,Temporary,Unk,Sales,Aerial,16/01/1965,WA,Lineman,Female,46029,Asian,Widowed,Fully Meets,2
2601,Anya,Baldwin,29/11/2019,21/04/2020,Administrative Assistant,Lonnie Sanders,anya.baldwin@bilearner.com,SVG,Active,Full-Time,Zone C,Part-Time,Involuntary,Sales,General - Con,02/03/2001,WA,Laborer,Female,44158,Hispanic,Widowed,Fully Meets,1
2602,Jacquelyn,Austin,16/04/2019,05/08/2022,Accountant I,Ariana Brady,jacquelyn.austin@bilearner.com,EW,Active,Full-Time,Zone C,Full-Time,Involuntary,Admin Offices,Wireline Construction,07/08/1982,MA,Clerk,Female,27947,Other,Widowed,Fully Meets,2
2603,Kaitlynn,Aguirre,05/03/2019,12/10/2019,Area Sales Manager,Jessica Rose,kaitlynn.aguirre@bilearner.com,NEL,Active,Part-Time,Zone A,Full-Time,Involuntary,Sales,Splicing,08/06/1999,MA,Splicer,Male,18574,Other,Divorced,Fully Meets,2
2604,Saniyah,Cantu,20/12/2018,29/05/2020,Area Sales Manager,Barbara Neal,saniyah.cantu@bilearner.com,PL,Active,Contract,Zone C,Full-Time,Voluntary,Sales,Aerial,10/03/1987,MA,Engineer,Male,68833,Other,Divorced,Fully Meets,5
2605,Jakayla,Dickson,08/03/2021,29/05/2023,Area Sales Manager,Julie Mcclain,jakayla.dickson@bilearner.com,BPC,Active,Full-Time,Zone C,Part-Time,Retirement,Sales,Wireline Construction,11/08/1968,AZ,Supervisor,Male,29838,Black,Married,Fully Meets,4
2606,Aspen,Freeman,23/10/2020,,Area Sales Manager,Mary Mitchell,aspen.freeman@bilearner.com,CCDR,Active,Full-Time,Zone C,Part-Time,Unk,Sales,Project Management - Con,02/08/1951,AZ,Project Manager,Male,24803,White,Single,Fully Meets,2
2607,Lamont,Summers,29/03/2019,,Area Sales Manager,Jason Reeves,lamont.summers@bilearner.com,SVG,Active,Contract,Zone B,Part-Time,Unk,Sales,Fielders,14/10/1976,AL,Engineer,Male,89972,White,Married,Fully Meets,2
2608,Lewis,Hobbs,25/10/2020,,Area Sales Manager,Cynthia Hurley,lewis.hobbs@bilearner.com,EW,Active,Contract,Zone A,Full-Time,Unk,Sales,Field Operations,01/12/1977,TN,Lineman,Male,47864,Asian,Married,Fully Meets,4
2609,Harrison,Camacho,06/12/2019,18/07/2021,Area Sales Manager,Robert Thompson,harrison.camacho@bilearner.com,MSC,Active,Part-Time,Zone B,Temporary,Retirement,Sales,General - Sga,13/08/1971,TN,Administrative,Male,55114,Asian,Widowed,Fully Meets,2
2610,Ronald,Marquez,23/09/2022,25/01/2023,Area Sales Manager,Kelly James,ronald.marquez@bilearner.com,TNS,Active,Full-Time,Zone B,Full-Time,Retirement,Sales,General - Con,30/12/1947,TN,Foreman,Male,90224,White,Widowed,Fully Meets,2
2611,Arabella,Hunter,26/12/2019,04/06/2022,Area Sales Manager,Juan Henson,arabella.hunter@bilearner.com,PYZ,Active,Part-Time,Zone A,Temporary,Voluntary,Sales,Wireline Construction,22/09/1956,TN,Manager,Male,22260,Black,Widowed,Fully Meets,2
2612,Amiya,Richardson,27/08/2018,19/12/2019,Area Sales Manager,Jacob Nelson,amiya.richardson@bilearner.com,WBL,Active,Part-Time,Zone B,Part-Time,Retirement,Sales,Field Operations,01/07/1963,ID,Driller,Male,95112,White,Married,Fully Meets,4
2613,Raquel,Sosa,12/12/2022,07/03/2023,Area Sales Manager,Lisa Green,raquel.sosa@bilearner.com,NEL,Active,Part-Time,Zone B,Full-Time,Resignation,Sales,Project Management - Eng,16/07/1944,ID,Project Manager,Male,13814,Black,Single,Fully Meets,5
2614,Andy,Stewart,13/05/2021,,Area Sales Manager,Jose Copeland,andy.stewart@bilearner.com,PL,Active,Part-Time,Zone A,Full-Time,Unk,Sales,Field Operations,14/03/1987,ID,Foreman,Male,29887,Black,Divorced,Fully Meets,5
2615,Patrick,Padilla,31/03/2021,,Administrative Assistant,Richard Price,patrick.padilla@bilearner.com,BPC,Active,Contract,Zone B,Part-Time,Unk,Sales,Finance & Accounting,25/05/1962,WA,Controller,Female,69576,Black,Single,Fully Meets,4
2616,Destiney,Navarro,14/08/2019,04/09/2022,Administrative Assistant,Gary Ortiz,destiney.navarro@bilearner.com,CCDR,Active,Full-Time,Zone A,Part-Time,Involuntary,Sales,Engineers,18/12/1972,WA,Engineer,Female,62733,Black,Married,Fully Meets,1
2617,Yadira,Barron,02/08/2020,30/12/2022,Administrative Assistant,Tanya Wilson,yadira.barron@bilearner.com,SVG,Active,Full-Time,Zone C,Full-Time,Retirement,Sales,Catv,26/04/1995,WA,Foreman,Female,78047,Hispanic,Single,Fully Meets,4
2618,Anika,Bender,04/06/2019,,Accountant I,Linda Lewis,anika.bender@bilearner.com,EW,Active,Part-Time,Zone A,Full-Time,Unk,Admin Offices,Wireline Construction,20/11/1994,MA,Laborer,Female,22491,White,Married,Fully Meets,4
2619,Carlo,Giles,17/06/2020,08/02/2022,Area Sales Manager,Alexandria Brown,carlo.giles@bilearner.com,WBL,Active,Contract,Zone A,Temporary,Involuntary,Sales,Field Operations,06/04/1946,MA,Laborer,Male,36412,Hispanic,Divorced,Fully Meets,5
2620,Kaylin,Dillon,04/03/2021,,Area Sales Manager,Sarah Bates,kaylin.dillon@bilearner.com,NEL,Active,Full-Time,Zone B,Full-Time,Unk,Sales,General - Con,02/10/1973,MA,Laborer,Male,14776,Asian,Married,Fully Meets,1
2621,Laura,Bullock,14/09/2018,,Area Sales Manager,Mr. Benjamin Lucas,laura.bullock@bilearner.com,PL,Active,Part-Time,Zone B,Temporary,Unk,Sales,Technology / It,06/08/1942,AZ,Manager,Male,57305,White,Single,Fully Meets,2
2622,Mary,Moore,20/07/2020,,Area Sales Manager,Sheila Taylor,mary.moore@bilearner.com,BPC,Active,Contract,Zone B,Full-Time,Unk,Sales,Executive,30/09/1991,AZ,Vp,Male,95143,Asian,Widowed,Fully Meets,4
2623,Harper,Clark,21/05/2020,13/06/2021,Area Sales Manager,Benjamin Cooper,harper.clark@bilearner.com,CCDR,Active,Contract,Zone C,Full-Time,Involuntary,Sales,Field Operations,13/07/1953,AZ,Tower Hand,Male,55592,Asian,Divorced,Fully Meets,2
2624,Charles,Howard,11/06/2023,28/07/2023,Area Sales Manager,Janet Andrews,charles.howard@bilearner.com,SVG,Active,Part-Time,Zone C,Temporary,Retirement,Sales,Wireline Construction,22/07/1984,AL,Supervisor,Male,12964,Other,Single,Fully Meets,2
2625,Jaron,Rojas,27/11/2022,19/05/2023,Area Sales Manager,William Ellis,jaron.rojas@bilearner.com,EW,Active,Full-Time,Zone B,Full-Time,Retirement,Sales,Splicing,09/11/1943,TN,Driller,Male,88783,Asian,Divorced,Fully Meets,2
2626,Jordyn,Mcguire,02/03/2020,27/05/2022,Area Sales Manager,Kenneth Perry,jordyn.mcguire@bilearner.com,MSC,Active,Full-Time,Zone C,Temporary,Resignation,Sales,Project Management - Con,04/09/1976,TN,Manager,Male,11087,Asian,Widowed,Fully Meets,4
2627,Valentino,Myers,29/01/2023,24/05/2023,Area Sales Manager,Michael Taylor,valentino.myers@bilearner.com,TNS,Active,Full-Time,Zone C,Part-Time,Retirement,Sales,Wireline Construction,26/05/1990,TN,Foreman,Male,43552,Other,Divorced,Fully Meets,4
2628,Charles,Coleman,07/12/2021,,Area Sales Manager,Thomas Roberts,charles.coleman@bilearner.com,BPC,Active,Part-Time,Zone A,Temporary,Unk,Sales,Sales & Marketing,19/11/1991,TN,Vp,Male,33113,Hispanic,Divorced,Fully Meets,2
2629,Kamden,Cummings,19/03/2023,11/07/2023,Area Sales Manager,Stephen Green,kamden.cummings@bilearner.com,CCDR,Active,Contract,Zone B,Temporary,Retirement,Sales,Underground,04/02/1975,ID,Laborer,Male,12650,White,Single,Fully Meets,1
2630,Kiley,Wagner,10/06/2022,14/02/2023,Area Sales Manager,Andrea Dean,kiley.wagner@bilearner.com,EW,Active,Part-Time,Zone B,Full-Time,Involuntary,Sales,Field Operations,04/11/1994,ID,Laborer,Male,34069,Asian,Widowed,Fully Meets,5
2631,Darien,Young,03/03/2021,,Area Sales Manager,Maria Hale,darien.young@bilearner.com,MSC,Active,Full-Time,Zone C,Full-Time,Unk,Sales,Catv,09/04/1998,ID,Foreman,Female,50389,Black,Widowed,Fully Meets,2
2632,Madeline,Suarez,06/03/2022,,Administrative Assistant,Joshua Carpenter,madeline.suarez@bilearner.com,NEL,Active,Contract,Zone C,Part-Time,Unk,Sales,Field Operations,20/10/1975,WA,Foreman,Female,92311,Hispanic,Divorced,Fully Meets,4
2633,Zain,Nolan,08/08/2022,,Administrative Assistant,Steven Hall,zain.nolan@bilearner.com,PL,Active,Part-Time,Zone C,Full-Time,Unk,Sales,Project Management - Con,09/09/1985,WA,Manager,Female,10525,White,Single,Fully Meets,5
2634,Hezekiah,Mcgee,12/03/2023,,Administrative Assistant,David Clark,hezekiah.mcgee@bilearner.com,PYZ,Active,Part-Time,Zone B,Temporary,Unk,Sales,Field Operations,16/02/1943,WA,Technician,Female,12008,Asian,Single,Fully Meets,4
